SUBJECT	 TRIAL	 SOUND	 RT
21	 125	 tt1t6n_750.wav	 0.569743
21	 126	 tt1t3n_2250.wav	 0.735593
21	 127	 tt1t3n_2250.wav	 0.589532
21	 128	 tt1t1f_8250.wav	 1.091273
21	 129	 tt1t15f_8000.wav	 1.099859
21	 130	 tt1tp5f_8500.wav	 0.857972
21	 131	 tt1t3f_7250.wav	 1.071816
21	 132	 tt1t6n_750.wav	 0.488780
21	 133	 tt1t2f_7750.wav	 0.983083
21	 134	 tt1t2n_2750.wav	 1.159681
21	 135	 tt1t25f_7500.wav	 0.960318
21	 136	 tt1t6f_5750.wav	 0.672978
21	 137	 tt1t15n_3000.wav	 0.471573
21	 138	 tt1t25n_2500.wav	 0.803467
21	 139	 tt1t1n_3250.wav	 1.035851
21	 140	 tt1tp5n_3500.wav	 0.732355
