SUBJECT	 TRIAL	 SOUND	 RT
9	 62	 tt1t1f_8250.wav	 1.685529
9	 63	 tt1t6n_750.wav	 1.049073
9	 64	 tt1t25f_7500.wav	 3.504419
9	 65	 tt1t15n_3000.wav	 1.604929
9	 66	 tt1t3n_2250.wav	 1.144640
9	 67	 tt1t15f_8000.wav	 3.014966
9	 68	 tt1t2n_2750.wav	 2.082943
9	 69	 tt1t1n_3250.wav	 1.158930
9	 70	 tt1tp5f_8500.wav	 1.303919
9	 71	 tt1tp5f_8500.wav	 1.670237
9	 72	 tt1tp5n_3500.wav	 1.303058
9	 73	 tt1t1f_8250.wav	 2.645438
9	 74	 tt1t25f_7500.wav	 1.854767
9	 75	 tt1t1n_3250.wav	 2.111749
9	 76	 tt1t2f_7750.wav	 1.238156
9	 77	 tt1t15f_8000.wav	 3.412543
9	 78	 tt1t2n_2750.wav	 2.120291
9	 79	 tt1t6f_5750.wav	 2.534833
9	 80	 tt1t15n_3000.wav	 2.919960
9	 81	 tt1t3f_7250.wav	 2.566580
9	 82	 tt1t6n_750.wav	 2.109065
9	 83	 tt1t25n_2500.wav	 1.731583
9	 84	 tt1t3n_2250.wav	 1.863156
9	 85	 tt1t25n_2500.wav	 2.752371
9	 86	 tt1t15f_8000.wav	 4.252119
9	 87	 tt1tp5f_8500.wav	 4.555306
9	 88	 tt1t3f_7250.wav	 1.666587
9	 89	 tt1t2n_2750.wav	 1.683498
9	 90	 tt1t3n_2250.wav	 1.721828
9	 91	 tt1tp5n_3500.wav	 1.466700
9	 92	 tt1t6n_750.wav	 1.678233
9	 93	 tt1t6f_5750.wav	 1.500589
9	 94	 tt1t25f_7500.wav	 7.320416
9	 95	 tt1t15n_3000.wav	 1.888562
9	 96	 tt1t2f_7750.wav	 3.374845
9	 97	 tt1t1f_8250.wav	 2.560296
9	 98	 tt1t1n_3250.wav	 1.182924
9	 99	 tt1t1f_8250.wav	 1.580945
9	 100	 tt1t1n_3250.wav	 1.848542
9	 101	 tt1t6f_5750.wav	 3.961699
9	 102	 tt1t2f_7750.wav	 3.237935
9	 103	 tt1t3n_2250.wav	 1.916926
9	 104	 tt1t6n_750.wav	 1.768547
9	 105	 tt1tp5n_3500.wav	 1.089572
9	 106	 tt1t15f_8000.wav	 4.215612
9	 107	 tt1t3f_7250.wav	 3.246624
9	 108	 tt1t25f_7500.wav	 2.488074
9	 109	 tt1t25n_2500.wav	 1.740085
9	 110	 tt1tp5f_8500.wav	 1.746736
9	 111	 tt1t2n_2750.wav	 1.368709
9	 112	 tt1t15n_3000.wav	 1.556168
9	 113	 tt1t2f_7750.wav	 3.440001
9	 114	 tt1t15f_8000.wav	 2.193463
9	 115	 tt1tp5n_3500.wav	 1.874608
9	 116	 tt1t15n_3000.wav	 1.416767
9	 117	 tt1t25n_2500.wav	 2.860300
9	 118	 tt1t25f_7500.wav	 1.645536
9	 119	 tt1t6f_5750.wav	 4.334675
9	 120	 tt1t1n_3250.wav	 2.341593
9	 121	 tt1t1f_8250.wav	 2.721677
9	 122	 tt1tp5f_8500.wav	 1.744096
9	 123	 tt1t3f_7250.wav	 3.438681
9	 124	 tt1t2n_2750.wav	 3.026625
9	 125	 tt1t6n_750.wav	 2.395955
9	 126	 tt1t3n_2250.wav	 2.282582
9	 127	 tt1t3n_2250.wav	 2.195815
9	 128	 tt1t1f_8250.wav	 2.453095
9	 129	 tt1t15f_8000.wav	 3.326096
9	 130	 tt1tp5f_8500.wav	 1.943638
9	 131	 tt1t3f_7250.wav	 2.421923
9	 132	 tt1t6n_750.wav	 2.209920
9	 133	 tt1t2f_7750.wav	 4.067327
9	 134	 tt1t2n_2750.wav	 2.356385
9	 135	 tt1t25f_7500.wav	 4.603040
9	 136	 tt1t6f_5750.wav	 3.237030
9	 137	 tt1t15n_3000.wav	 2.307872
9	 138	 tt1t25n_2500.wav	 1.850216
9	 139	 tt1t1n_3250.wav	 1.531207
9	 140	 tt1tp5n_3500.wav	 2.065323
